Source Page,Link Text,Link URL
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Capital and Expense Budget Priorities - Fiscal 2024,https://www.nyc.gov/assets/queenscb2/downloads/pdf/capital-and-expense/Capital-and-Expense-Budget-Priorities-2024.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Capital and Expense Budget Priorities - Fiscal 2023,https://www.nyc.gov/assets/queenscb2/downloads/pdf/capital-and-expense/Capital-and-Expense-Budget-Priorities-2023.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Capital and Expense Budget Priorities - Fiscal 2022,https://www.nyc.gov/assets/queenscb2/downloads/pdf/capital-and-expense/Capital-Expense-Budget-Priorities-2022.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Capital and Expense Budget Priorities - Fiscal 2021,https://www.nyc.gov/assets/queenscb2/downloads/pdf/capital-and-expense/Capital-Expense-Budget-Priorities-2021.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Capital and Expense Budget Priorities - Fiscal 2020,https://www.nyc.gov/assets/queenscb2/downloads/pdf/capital-and-expense/Capital-Expense-Budget-Priorities-2020.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Capital and Expense Budget Priorities - Fiscal 2019,https://www.nyc.gov/assets/queenscb2/downloads/pdf/capital-and-expense/Capital-Expense-Budget-Priorities-2019.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Capital and Expense Budget Priorities - Fiscal 2018,https://www.nyc.gov/assets/queenscb2/downloads/pdf/capital-and-expense/Capital-Expense-Budget-Priorities-2018.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Capital and Expense Budget Priorities - Fiscal 2017,https://www.nyc.gov/assets/queenscb2/downloads/pdf/capital-and-expense/Capital-Expense-Budget-Priorities-2017.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Capital and Expense Budget Priorities - Fiscal 2016,https://www.nyc.gov/assets/queenscb2/downloads/pdf/capital-and-expense/Capital-Expense-Budget-Priorities-2016.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Capital and Expense Budget Priorities - Fiscal 2015,https://www.nyc.gov/assets/queenscb2/downloads/pdf/capital-and-expense/Capital-Expense-Budget-Priorities-2015.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Capital and Expense Budget Priorities - Fiscal 2014,https://www.nyc.gov/assets/queenscb2/downloads/pdf/capital-and-expense/Capital-Expense-Budget-Priorities-2014.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Capital and Expense Budget Priorities - Fiscal 2013,https://www.nyc.gov/assets/queenscb2/downloads/pdf/capital-and-expense/Capital-Expense-Budget-Priorities-2013.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Capital and Expense Budget Priorities - Fiscal 2012,https://www.nyc.gov/assets/queenscb2/downloads/pdf/capital-and-expense/Capital-Expense-Budget-Priorities-2012.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Capital and Expense Budget Priorities - Fiscal 2011,https://www.nyc.gov/assets/queenscb2/downloads/pdf/capital-and-expense/Capital-Expense-Budget-Priorities-2011.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Capital and Expense Budget Priorities - Fiscal 2010,https://www.nyc.gov/assets/queenscb2/downloads/pdf/capital-and-expense/Capital-Expense-Budget-Priorities-2010.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Capital and Expense Budget Priorities - Fiscal 2009,https://www.nyc.gov/assets/queenscb2/downloads/pdf/capital-and-expense/Capital-Expense-Budget-Priorities-2009.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Capital and Expense Budget Priorities - Fiscal 2008,https://www.nyc.gov/assets/queenscb2/downloads/pdf/capital-and-expense/Capital-Expense-Budget-Priorities-2008.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Capital and Expense Budget Priorities - Fiscal 2007,https://www.nyc.gov/assets/queenscb2/downloads/pdf/capital-and-expense/Capital-Expense-Budget-Priorities-2007.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Capital and Expense Budget Priorities - Fiscal 2006,https://www.nyc.gov/assets/queenscb2/downloads/pdf/capital-and-expense/Capital-Expense-Budget-Priorities-2006.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Capital and Expense Budget Priorities - Fiscal 2005,https://www.nyc.gov/assets/queenscb2/downloads/pdf/capital-and-expense/Capital-Expense-Budget-Priorities-2005.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Queens Borough President Donovan Richards Jr. Presents a Virtual Info Session on COVID-19 Vaccinations for Children Under 5,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2022/7-28-22-vaccine.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,COVID 19 Notice: Vaccines for Children,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2021/COVID-19-Notice-Vaccines-for-Children.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Vaccine Appointments for the performing arts and filmtv community,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2021/Vaccine-Appointments-for-the-performing-arts-and-filmtv-community.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,"NYC Health  NYC Veterans Vaccine Town Hall March 18, 2021",https://www.nyc.gov/assets/queenscb2/downloads/pdf/nyc_health__nyc_veterans_vaccine_town_hall_march_18_2021.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,"COVID Testing Sites Jan. 4-10, 2021",https://www.nyc.gov/assets/queenscb2/downloads/pdf/covid_testing_sites_jan_4_10_2021.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,"COVID Testing Sites Week of Dec 28 - Jan 3, 2021",https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2020/COVID-Testing-Sites-Week-of-Dec-28-Jan-3-2021.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,"NYC Health & Hospitals Queens Testing Sites week of Dec 21 - 27, 2020",https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2020/NYC-Health-Hospitals-Queens-Testing-Sites-week-of-Dec-21-27-2020.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,NYC Health & Hospitals Queens Testing Sites & Food Pantries,https://www.nyc.gov/assets/queenscb2/downloads/pdf/nyc_health_and_hospitals_queens_testing_sites_and_food_pantries.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,NYC Open Restaurants Siting Criteria Winter 2020-2021 COVID,https://www.nyc.gov/assets/queenscb2/downloads/pdf/nyc_open_restaurants_siting_criteria_winter_2020_2021_covid.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,FDNY Propane Fueled Space Heaters in Outdoor Dining Areas Notice,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/fdny_propane_fueled_space_heaters_in_outdoor_dining_areas_notice.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Dept. of Health  COVID 19 Prevention Documents,https://www.nyc.gov/assets/queenscb2/downloads/pdf/dept_of_health__covid_19_prevention_documents.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,NYC Health Test & Trace Corps,https://www.nyc.gov/assets/queenscb2/downloads/pdf/nyc_health_test_and_trace_corps.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Dept. of Consumer Affairs COVID Information,https://www.nyc.gov/assets/queenscb2/downloads/pdf/dept_of_consumer_affairs_covid_information.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,"MTA Mask Force Volunteers needed Nov. 17 & 19, 2020",https://www.nyc.gov/assets/queenscb2/downloads/pdf/mta_mask_force_volunteers_needed_nov_17_and_19_2020.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Mayor's Statement on Return of Indoor Dining,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/mayors_statement_on_return_of_indoor_dining.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,NYCHA GTT Flyer,https://www.nyc.gov/assets/queenscb2/images/content/pages/nycha_gtt_webinar_9.21.2020.png
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,NYCHA GTT Webinar 9-21-2020,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2020/cchr_t2_youth_fight_covid_webinar_.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,CCHR T2 Youth Fight COVID Webinar,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2020/cchr_t2_youth_fight_covid_webinar_.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Ozone Park Library Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2020/testingflyer_ozoneparklibrary2.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Healthwise August 2020,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2020/Healthwise-Aug-2020.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Parks COVID Update 20200828,https://www.nyc.gov/assets/queenscb2/downloads/pdf/parks_covid_update_20200828.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,MTA Announces Installation of Mask Dispensers,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/mta_announces_installation_of_mask_dispensers.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Dept. of Health COVID-19 Related Resources,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/dept_of_health_covid_19_related_resources.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,ACC App Update!,https://www.nyc.gov/assets/queenscb2/images/content/pages/acc_app_update!.jpg
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,COVID-19 and animals FAQ sheet_4.6.20,https://www.nyc.gov/assets/queenscb2/downloads/pdf/covid-19_and_animals_faq_sheet_4.6.20.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,NYC Department of Buildings Service Notice Due to COVID-19,https://www.nyc.gov/assets/queenscb2/downloads/pdf/nyc_department_of_buildings_service_notice_due_to_covid19.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,NYC Health Corona Virus Disease (COVID-19) General Guidance,https://www.nyc.gov/assets/queenscb2/downloads/pdf/nyc_health_corona_virus_disease_covid19_general_guidance.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Sunnyside Community Services  COVID 19 Program Notice,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/sunnyside_community_services__covid_19_program_notice.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Notice from the Mayor regarding the NYC Schools,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/notice_from_the_mayor_regarding_the_nyc_schools.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Resources and publications to inform communities about the coronavirus,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/resources_and_publications_to_inform_communities_about_the_coronavirus.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,NYC Stop the Spread of Coronavirus,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2020/nyc_stop_the_spread_of_coronavirus.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Borden Avenue Bridge over Newtown Creek,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/Borden-Avenue-Bridge-over-Newtown-Creek.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Construction Activity on Street Closure 61st & Roosevelt,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/Construction-Activity-on-Street-Closure-61st-Roosevelt.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Full Street Closure 33 Street Between Queens Boulevard and 47th Avenue,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Full-Street-Closue-33-St.-bet.-Queens-Boulevard-and-47-avenue.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Full Street Closures 41 Avenue between 28 and 29 Streets,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Full-Street-Closures-41-Ave.-bet.-28-and-29-Streets.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Crane Notice Full Roadway Closure 49 Street,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Crane-notice-full-roadway-closure-49-Street.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Roadway Closure  53 Street bet. Roosevelt Avenue & Queens Boulevard March,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2024/Roadway-Closure-53-St-bet-Roosevelt-Ave-Queens-Boulevard-March.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,"Crane Notice for 43-14 Queens Street March 8, 2024 - March 17, 2024",https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Crane-Notice-for-43-14-Queens-Street-from-3_8-to-3_17-2024.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Road Closure 5th Street between 46th Ave and Bend,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Road-Closure-5th-St-bet-46-Ave-and-Bend-for-two-days.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,"Crane Notice February 22-23, 2024 43rd Avenue & 42 Rd",https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Crane-notice-Feb-22-23-2024-43rd-Ave-and-42-Rd.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Notice of Closure Purves Street from Dead End to Jackson Avenue,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Notice_of_Closure_Purves_Street_from_Dead_End_to_Jackson_Avenue.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,"Crane Operation De. 7-14, 2023 Pearson Street",https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2023/Crane-Operation-De-7-14-2023-Pearson-Street.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,"Road Closure 65 Street bet. 37 Avenue & Broadway Nov. 24 - Dec. 1 , 2",https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2023/Road-Closure-65-St-bet-37-Ave-Broadway-Nov-24-Dec-1-2.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Roadway Closure Nov 21 - 42 Rd from Crescent Street to 23rd St.,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2023/Roadway-Closure-Nov-21-42-Rd-from-Crescent-St-to-23rd-St.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Roadway Closure at 11-02 43 Avenue for a crane pick up,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2023/roadway_closure_at_11_02_43_avenue_for_a_crane_pick_up.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Road Closure 42 Rd. from Crescent Street to 23 St.,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2023/road_closure_42_rd_from_crescent_st_to_23_st_.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Roadway Closure at 43-12 Hunter St.,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2023/Roadway-Closure-at-43-12-Hunter-St.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Full Roadway Closure 5 Street bet. 49 & 50 Avenues,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2023/Full-Roadway-Closure-5-St-bet-49-&-50-Avenues.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Full Roadway Closure Notification at 33-02 48 Avenue,https://www.nyc.gov/assets/queenscb2/downloads/pdf/notices/2023/Full-Roadway-Closure-Notification-at-33-02-48-Avenue.pdf
